main_name,location,id,property_type,price_type,days_on_site,lat,lon,Baños,Estacionamientos,Recámaras,m2_totales,m2_construidos,years,price_final,source,geometry,index_right,CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,Ambito,new_id,num_comercios,is_consultorio,is_recreativo,is_retail,is_escuela,Baños_imp,Recámaras_imp,num_comercios_imp,is_consultorio_imp,is_recreativo_imp,is_retail_imp,is_escuela_imp,precio_m2,precio_m2_final
bonito departamento en venta. andador adolfo ruiz. mls 22-940,"Roma Norte, Cuauhtémoc, Distrito Federal",1507,depto,venta,28.0,19.4173639,-99.1594532,1.0,1.0,1.0,60.0,60.0,1.0,4296668.0,metros_cubicos,POINT (-99.1594532 19.4173639),12692,0901500011110,9,15,1,1110,Urbana,951,332.0,41.0,76.0,65.0,22.0,1.0,1.0,332.0,41.0,76.0,65.0,22.0,71611.13333333333,71611.13333333333
"departamento en venta en roma norte, con amenidades","Roma Norte, Cuauhtémoc, Distrito Federal",1510,depto,venta,4.0,19.4123937,-99.1562314,1.0,1.0,1.0,41.0,41.0,0.0,3269750.0,metros_cubicos,POINT (-99.1562314 19.4123937),12692,0901500011110,9,15,1,1110,Urbana,952,261.0,7.0,67.0,78.0,1.0,1.0,1.0,261.0,7.0,67.0,78.0,1.0,79750.0,79750.0
departamento en venta roma norte,"Roma Nortesn, Roma Norte, Cuauhtémoc, Distrito Federal",1522,depto,venta,32.0,19.417364,-99.159453,4.0,,3.0,284.0,284.0,0.0,12900000.0,metros_cubicos,POINT (-99.159453 19.417364),12692,0901500011110,9,15,1,1110,Urbana,953,332.0,41.0,76.0,65.0,22.0,4.0,3.0,332.0,41.0,76.0,65.0,22.0,45422.535211267605,45422.535211267605
"renta departamento remodelado, área de lavado... | planta baja | acepta mascota | 50 m²","Roma Norte, Cuauhtémoc, Distrito Federal",1544,depto,renta,48.0,19.4178125,-99.1585625,1.0,,1.0,50.0,50.0,14.0,12000.0,metros_cubicos,POINT (-99.1585625 19.4178125),12692,0901500011110,9,15,1,1110,Urbana,955,311.0,36.0,70.0,62.0,20.0,1.0,1.0,311.0,36.0,70.0,62.0,20.0,41142.85714285714,41142.85714285714
ph en venta super iluminado - roma norte,"Cordoba, Roma Norte, Cuauhtémoc, Distrito Federal",1566,depto,venta,20.0,19.4124914,-99.1572585,2.0,2.0,2.0,127.0,127.0,0.0,8850000.0,metros_cubicos,POINT (-99.1572585 19.4124914),12692,0901500011110,9,15,1,1110,Urbana,956,215.0,6.0,49.0,57.0,3.0,2.0,2.0,215.0,6.0,49.0,57.0,3.0,69685.03937007874,69685.03937007874
"roma norte, preventa de departamentos","Coahuila, Roma Norte, Cuauhtémoc, Distrito Federal",1570,depto,venta,8.0,19.4125049,-99.1560507,2.0,2.0,2.0,43.0,43.0,0.0,3429250.0,metros_cubicos,POINT (-99.15605069999999 19.4125049),12692,0901500011110,9,15,1,1110,Urbana,958,266.0,8.0,64.0,77.0,1.0,2.0,2.0,266.0,8.0,64.0,77.0,1.0,79750.0,79750.0
departamento con roof garden,"San Luis Potosi  70, Roma Norte, Cuauhtémoc, Distrito Federal",1582,depto,renta,2.0,19.4143555,-99.1578402,3.0,2.0,1.0,196.0,196.0,0.0,33000.0,metros_cubicos,POINT (-99.1578402 19.4143555),12692,0901500011110,9,15,1,1110,Urbana,959,255.0,37.0,60.0,59.0,12.0,3.0,1.0,255.0,37.0,60.0,59.0,12.0,28862.973760932942,28862.973760932942
"único roma, departamentos rodeados de servicios e importante","Coahuila, Roma Norte, Cuauhtémoc, Distrito Federal",1610,depto,venta,,19.4124711,-99.1562223,2.0,1.0,2.0,76.0,76.0,0.0,4210000.0,metros_cubicos,POINT (-99.1562223 19.4124711),12692,0901500011110,9,15,1,1110,Urbana,960,269.0,7.0,70.0,79.0,1.0,2.0,2.0,269.0,7.0,70.0,79.0,1.0,55394.73684210526,55394.73684210526
"2949 - coahuila, roma norte","Coahuila, Roma Norte, Cuauhtémoc, Distrito Federal",1625,depto,venta,,19.412663,-99.157815,2.0,2.0,2.0,168.0,168.0,0.0,7900000.0,metros_cubicos,POINT (-99.157815 19.412663),12692,0901500011110,9,15,1,1110,Urbana,962,206.0,6.0,54.0,50.0,3.0,2.0,2.0,206.0,6.0,54.0,50.0,3.0,47023.80952380953,47023.80952380953
"12786 - frontera, roma norte","Frontera, Roma Norte, Cuauhtémoc, Distrito Federal",1628,depto,venta,,19.418004,-99.155611,2.0,1.0,2.0,80.0,80.0,0.0,5395000.0,metros_cubicos,POINT (-99.15561099999999 19.418004),12692,0901500011110,9,15,1,1110,Urbana,963,470.0,145.0,52.0,83.0,5.0,2.0,2.0,470.0,145.0,52.0,83.0,5.0,67437.5,67437.5
"departamento en venta, roma norte, coahuila, (301-m)","Coahuila, Cuauhtémoc, Distrito Federal",1654,depto,venta,12.0,19.417364,-99.159454,1.0,1.0,1.0,41.0,41.0,0.0,3465935.0,metros_cubicos,POINT (-99.159454 19.417364),12692,0901500011110,9,15,1,1110,Urbana,964,332.0,41.0,76.0,65.0,22.0,1.0,1.0,332.0,41.0,76.0,65.0,22.0,84535.0,84535.0
"departamento en venta, roma norte, coahuila (603-s)","Coahuila, Cuauhtémoc, Distrito Federal",1655,depto,venta,12.0,19.417364,-99.159454,2.0,1.0,2.0,66.0,66.0,0.0,7264180.0,metros_cubicos,POINT (-99.159454 19.417364),12692,0901500011110,9,15,1,1110,Urbana,965,332.0,41.0,76.0,65.0,22.0,2.0,2.0,332.0,41.0,76.0,65.0,22.0,110063.33333333333,110063.33333333333
departamento en preventa chihuahua 19,"Chihuahua 19, Roma Norte, Cuauhtémoc, Distrito Federal",1693,depto,venta,1.0,19.418458,-99.1551946,1.0,,1.0,43.0,43.0,0.0,4037800.0,metros_cubicos,POINT (-99.1551946 19.418458),12692,0901500011110,9,15,1,1110,Urbana,966,355.0,53.0,40.0,68.0,5.0,1.0,1.0,355.0,53.0,40.0,68.0,5.0,93902.32558139534,93902.32558139534
"departamento en venta, calle san luis potosí","San Luis Potosí 70, Roma Norte, Cuauhtémoc, Distrito Federal",1704,depto,venta,4.0,19.4143633,-99.1578419,3.0,2.0,1.0,196.0,196.0,0.0,6350000.0,metros_cubicos,POINT (-99.15784189999999 19.4143633),12692,0901500011110,9,15,1,1110,Urbana,967,255.0,37.0,60.0,59.0,12.0,3.0,1.0,255.0,37.0,60.0,59.0,12.0,32397.95918367347,32397.95918367347
"ph en venta , con roof garden privado techado","San Luis Potosí  11, Roma Norte, Cuauhtémoc, Distrito Federal",1711,depto,venta,9.0,19.4150517,-99.1552927,1.0,1.0,1.0,54.57,107.5,10.0,3700000.0,metros_cubicos,POINT (-99.1552927 19.4150517),12692,0901500011110,9,15,1,1110,Urbana,968,508.0,144.0,68.0,86.0,5.0,1.0,1.0,508.0,144.0,68.0,86.0,5.0,67802.8220634048,67802.8220634048
"venta loft, col. roma norte","Zacatecas 3, Roma Norte, Cuauhtémoc, Distrito Federal",1729,depto,venta,6.0,19.4170429,-99.1546255,1.0,1.0,1.0,57.7,57.7,0.0,3640000.0,metros_cubicos,POINT (-99.15462549999999 19.4170429),12692,0901500011110,9,15,1,1110,Urbana,969,480.0,141.0,41.0,91.0,7.0,1.0,1.0,480.0,141.0,41.0,91.0,7.0,63084.92201039861,63084.92201039861
venta departamento col. roma norte,"Zacatecas 3, Roma Norte, Cuauhtémoc, Distrito Federal",1773,depto,venta,6.0,19.4170429,-99.1546255,2.0,1.0,2.0,74.0,74.0,0.0,4780000.0,metros_cubicos,POINT (-99.15462549999999 19.4170429),12692,0901500011110,9,15,1,1110,Urbana,971,480.0,141.0,41.0,91.0,7.0,2.0,2.0,480.0,141.0,41.0,91.0,7.0,64594.59459459459,64594.59459459459
departamento en venta en la colonia roma norte,"San Luis Potosí 0, Roma Norte, Cuauhtémoc, Distrito Federal",1776,depto,venta,1.0,19.4147222,-99.1558333,2.0,1.0,2.0,100.0,100.0,3.0,7200000.0,metros_cubicos,POINT (-99.1558333 19.4147222),12692,0901500011110,9,15,1,1110,Urbana,972,505.0,144.0,68.0,84.0,5.0,2.0,2.0,505.0,144.0,68.0,84.0,5.0,72000.0,72000.0
"departamento 301 en preventa, romo norte, cuauhtémoc","Roma Norte, Cuauhtémoc, Distrito Federal",1790,depto,venta,8.0,19.4134711,-99.1552223,2.0,1.0,2.0,43.0,43.0,0.0,2870000.0,metros_cubicos,POINT (-99.15522230000001 19.4134711),12692,0901500011110,9,15,1,1110,Urbana,975,311.0,12.0,75.0,90.0,2.0,2.0,2.0,311.0,12.0,75.0,90.0,2.0,66744.18604651163,66744.18604651163
"preventa departamentos, zacatecas col. roma norte","Zacatecas, Roma Norte, Cuauhtémoc, Distrito Federal",1791,depto,venta,8.0,19.4167969,-99.1555784,2.0,,2.0,95.0,95.0,0.0,4066000.0,metros_cubicos,POINT (-99.1555784 19.4167969),12692,0901500011110,9,15,1,1110,Urbana,976,478.0,145.0,53.0,90.0,7.0,2.0,2.0,478.0,145.0,53.0,90.0,7.0,42800.0,42800.0
departamento en venta coahuila roma norte mel,"Coahuila 1, Roma Norte, Cuauhtémoc, Distrito Federal",1792,depto,venta,1.0,19.4129546,-99.1550058,2.0,1.0,2.0,130.0,130.0,3.0,5600000.0,metros_cubicos,POINT (-99.1550058 19.4129546),12692,0901500011110,9,15,1,1110,Urbana,977,284.0,9.0,71.0,81.0,1.0,2.0,2.0,284.0,9.0,71.0,81.0,1.0,43076.92307692308,43076.92307692308
departamento suite amueblado con terraza en la roma ,"Zacatecas 1, Roma Norte, Cuauhtémoc, Distrito Federal",1796,depto,renta,1.0,19.4170009,-99.1546232,1.0,,1.0,56.0,56.0,0.0,19000.0,metros_cubicos,POINT (-99.1546232 19.4170009),12692,0901500011110,9,15,1,1110,Urbana,978,481.0,141.0,42.0,91.0,7.0,1.0,1.0,481.0,141.0,42.0,91.0,7.0,58163.26530612245,58163.26530612245
"departamento 406 en preventa, roma norte, cuauhtémoc","Roma Norte, Cuauhtémoc, Distrito Federal",1820,depto,venta,8.0,19.4134711,-99.1552223,2.0,1.0,2.0,43.0,43.0,0.0,3180000.0,metros_cubicos,POINT (-99.15522230000001 19.4134711),12692,0901500011110,9,15,1,1110,Urbana,981,311.0,12.0,75.0,90.0,2.0,2.0,2.0,311.0,12.0,75.0,90.0,2.0,73953.48837209302,73953.48837209302
estrene depto en roma norte a una calle de alvaro obregon y cuauhtemoc,"Frontera 137, Roma Norte, Cuauhtémoc, Distrito Federal",1830,depto,venta,8.0,19.418011,-99.1557064,2.0,1.0,2.0,103.0,103.0,0.0,6732700.0,metros_cubicos,POINT (-99.1557064 19.418011),12692,0901500011110,9,15,1,1110,Urbana,982,474.0,146.0,51.0,84.0,6.0,2.0,2.0,474.0,146.0,51.0,84.0,6.0,65366.01941747573,65366.01941747573
preventa departamento  con jardín ó terraza en roma norte,"Roma Norte, Cuauhtémoc, Distrito Federal",1841,depto,venta,20.0,19.4124955,-99.1577268,2.0,1.0,2.0,126.0,126.0,0.0,6600000.0,metros_cubicos,POINT (-99.15772680000001 19.4124955),12692,0901500011110,9,15,1,1110,Urbana,983,200.0,4.0,54.0,49.0,2.0,2.0,2.0,200.0,4.0,54.0,49.0,2.0,52380.95238095238,52380.95238095238
oportunidad de inmueble en roma norte,"Cuauhtémoc, Distrito Federal",1856,depto,venta,2.0,19.4182157,-99.1554664,1.0,1.0,2.0,70.0,70.0,40.0,2130000.0,metros_cubicos,POINT (-99.15546639999999 19.4182157),12692,0901500011110,9,15,1,1110,Urbana,984,434.0,119.0,54.0,76.0,5.0,1.0,2.0,434.0,119.0,54.0,76.0,5.0,30428.571428571428,30428.571428571428
preventa amplio departamento con terraza  en roma norte,"Roma Norte, Cuauhtémoc, Distrito Federal",1866,depto,venta,20.0,19.4124955,-99.1577268,2.0,1.0,2.0,132.0,132.0,0.0,6853000.0,metros_cubicos,POINT (-99.15772680000001 19.4124955),12692,0901500011110,9,15,1,1110,Urbana,985,200.0,4.0,54.0,49.0,2.0,2.0,2.0,200.0,4.0,54.0,49.0,2.0,51916.666666666664,51916.666666666664
últimos disponibles preventa departamento en roma norte,"Roma Norte, Cuauhtémoc, Distrito Federal",1867,depto,venta,20.0,19.4124955,-99.1577268,1.0,1.0,2.0,76.0,76.0,0.0,4631000.0,metros_cubicos,POINT (-99.15772680000001 19.4124955),12692,0901500011110,9,15,1,1110,Urbana,986,200.0,4.0,54.0,49.0,2.0,1.0,2.0,200.0,4.0,54.0,49.0,2.0,60934.21052631579,60934.21052631579
"departamento 603 en preventa, roma norte, cuauhtémoc","Roma Norte, Cuauhtémoc, Distrito Federal",1875,depto,venta,8.0,19.4134711,-99.1552223,2.0,1.0,2.0,132.0,132.0,0.0,6230000.0,metros_cubicos,POINT (-99.15522230000001 19.4134711),12692,0901500011110,9,15,1,1110,Urbana,987,311.0,12.0,75.0,90.0,2.0,2.0,2.0,311.0,12.0,75.0,90.0,2.0,47196.969696969696,47196.969696969696
preventa departamento en roma norte,"Roma Norte, Cuauhtémoc, Distrito Federal",1879,depto,venta,20.0,19.4124955,-99.1577268,1.0,1.0,1.0,43.0,43.0,0.0,3579250.0,metros_cubicos,POINT (-99.15772680000001 19.4124955),12692,0901500011110,9,15,1,1110,Urbana,988,200.0,4.0,54.0,49.0,2.0,1.0,1.0,200.0,4.0,54.0,49.0,2.0,83238.37209302325,83238.37209302325
invierta en la colonia roma norte departamentos en pre venta,"Roma Norte, Cuauhtémoc, Distrito Federal",1881,depto,venta,20.0,19.4124955,-99.1577268,1.0,1.0,1.0,51.0,51.0,0.0,3840000.0,metros_cubicos,POINT (-99.15772680000001 19.4124955),12692,0901500011110,9,15,1,1110,Urbana,990,200.0,4.0,54.0,49.0,2.0,1.0,1.0,200.0,4.0,54.0,49.0,2.0,75294.11764705883,75294.11764705883
preventa excelente departamento en roma norte,"Roma Norte, Cuauhtémoc, Distrito Federal",1895,depto,venta,20.0,19.4124955,-99.1577268,2.0,1.0,2.0,63.0,63.0,0.0,4202000.0,metros_cubicos,POINT (-99.15772680000001 19.4124955),12692,0901500011110,9,15,1,1110,Urbana,991,200.0,4.0,54.0,49.0,2.0,2.0,2.0,200.0,4.0,54.0,49.0,2.0,66698.41269841269,66698.41269841269
roma norte pre venta de departamentos,"Roma Norte, Cuauhtémoc, Distrito Federal",1896,depto,venta,20.0,19.4124955,-99.1577268,2.0,1.0,2.0,62.0,62.0,0.0,4279000.0,metros_cubicos,POINT (-99.15772680000001 19.4124955),12692,0901500011110,9,15,1,1110,Urbana,992,200.0,4.0,54.0,49.0,2.0,2.0,2.0,200.0,4.0,54.0,49.0,2.0,69016.12903225806,69016.12903225806
departamento en venta con terraza o jardín coahuila roma nor,"Coauhuila, Roma Norte, Cuauhtémoc, Distrito Federal",1906,depto,venta,55.0,19.4124711,-99.1562223,2.0,1.0,2.0,132.0,132.0,0.0,6853000.0,metros_cubicos,POINT (-99.1562223 19.4124711),12692,0901500011110,9,15,1,1110,Urbana,993,269.0,7.0,70.0,79.0,1.0,2.0,2.0,269.0,7.0,70.0,79.0,1.0,51916.666666666664,51916.666666666664
departamento amueblado de 3 recamaras roma norte,"Zacatecas 30, Roma Sur, Cuauhtémoc, Distrito Federal",1914,depto,renta,2.0,19.4163662,-99.1559193,2.0,1.0,3.0,90.0,90.0,0.0,20000.0,metros_cubicos,POINT (-99.15591929999999 19.4163662),12692,0901500011110,9,15,1,1110,Urbana,994,480.0,146.0,59.0,90.0,9.0,2.0,3.0,480.0,146.0,59.0,90.0,9.0,38095.2380952381,38095.2380952381
moderno departamento en colonia roma,"Zacatecas  70, Roma Norte, Cuauhtémoc, Distrito Federal",1915,depto,renta,35.0,19.4164082,-99.1575673,2.0,2.0,2.0,120.0,80.0,0.0,26000.0,metros_cubicos,POINT (-99.1575673 19.4164082),12692,0901500011110,9,15,1,1110,Urbana,995,496.0,165.0,68.0,68.0,15.0,2.0,2.0,496.0,165.0,68.0,68.0,15.0,37142.85714285714,37142.85714285714
"departamento con terraza privada de venta en la roma norte cuauhtémoc, cdmx","Roma Norte, Cuauhtémoc, Distrito Federal",1958,depto,venta,31.0,19.415682,-99.1585532,1.0,,1.0,64.0,64.0,0.0,4250000.0,metros_cubicos,POINT (-99.1585532 19.415682),12692,0901500011110,9,15,1,1110,Urbana,998,288.0,85.0,63.0,44.0,16.0,1.0,1.0,288.0,85.0,63.0,44.0,16.0,66406.25,66406.25
"d537 - córdoba, roma norte","Córdoba, Roma Norte, Cuauhtémoc, Distrito Federal",1963,depto,venta,,19.4126636,-99.1571381,1.0,,1.0,58.0,58.0,0.0,5654405.0,metros_cubicos,POINT (-99.1571381 19.4126636),12692,0901500011110,9,15,1,1110,Urbana,1000,237.0,8.0,55.0,62.0,3.0,1.0,1.0,237.0,8.0,55.0,62.0,3.0,97489.74137931035,97489.74137931035
venta departamento para estrenar en la colonia roma,"Querétaro, Roma Norte, Cuauhtémoc, Distrito Federal",1966,depto,venta,10.0,19.4153499,-99.1582168,2.0,1.0,2.0,79.0,79.0,0.0,5463500.0,metros_cubicos,POINT (-99.15821680000001 19.4153499),12692,0901500011110,9,15,1,1110,Urbana,1001,324.0,112.0,64.0,50.0,13.0,2.0,2.0,324.0,112.0,64.0,50.0,13.0,69158.22784810126,69158.22784810126
penthouse con terraza y roof en venta en la roma norte cuauhtémoc,"Roma Norte, Cuauhtémoc, Distrito Federal",1968,depto,venta,31.0,19.4156937,-99.1579158,1.0,,2.0,74.0,74.0,0.0,4812500.0,metros_cubicos,POINT (-99.1579158 19.4156937),12692,0901500011110,9,15,1,1110,Urbana,1002,384.0,141.0,59.0,52.0,12.0,1.0,2.0,384.0,141.0,59.0,52.0,12.0,65033.78378378379,65033.78378378379
departamento con terraza privada de venta en la roma cuauhtémoc,"Roma Norte, Cuauhtémoc, Distrito Federal",2002,depto,venta,31.0,19.4159034,-99.1579013,1.0,,1.0,56.0,56.0,0.0,3840000.0,metros_cubicos,POINT (-99.15790130000001 19.4159034),12692,0901500011110,9,15,1,1110,Urbana,1005,409.0,141.0,60.0,55.0,12.0,1.0,1.0,409.0,141.0,60.0,55.0,12.0,68571.42857142857,68571.42857142857
"departamento en venta , roma norte, cordoba (502)","Cordoba, Cuauhtémoc, Distrito Federal",2008,depto,venta,17.0,19.417364,-99.159454,2.0,1.0,2.0,70.0,70.0,0.0,5436000.0,metros_cubicos,POINT (-99.159454 19.417364),12692,0901500011110,9,15,1,1110,Urbana,1006,332.0,41.0,76.0,65.0,22.0,2.0,2.0,332.0,41.0,76.0,65.0,22.0,77657.14285714286,77657.14285714286
"departamento en venta, roma norte ,cordoba (101)","Cordoba, Cuauhtémoc, Distrito Federal",2009,depto,venta,17.0,19.417364,-99.159454,1.0,1.0,2.0,63.0,63.0,0.0,4774000.0,metros_cubicos,POINT (-99.159454 19.417364),12692,0901500011110,9,15,1,1110,Urbana,1007,332.0,41.0,76.0,65.0,22.0,1.0,2.0,332.0,41.0,76.0,65.0,22.0,75777.77777777778,75777.77777777778
"venta de departamento en roma norte, cuauhtémoc con 1 recámara, id: 56554",,6,depto,venta,,19.41239,-99.15623,1.0,,1.0,43.0,43.0,,3429250.0,viva_anuncios,POINT (-99.15622999999999 19.41239),12692,0901500011110,9,15,1,1110,Urbana,1008,261.0,7.0,67.0,78.0,1.0,1.0,1.0,261.0,7.0,67.0,78.0,1.0,79750.0,79750.0
departamento en venta col roma,,22,depto,venta,,19.41257,-99.15551,1.0,,3.0,98.0,98.0,,4200000.0,viva_anuncios,POINT (-99.15551000000001 19.41257),12692,0901500011110,9,15,1,1110,Urbana,1011,271.0,9.0,67.0,75.0,1.0,1.0,3.0,271.0,9.0,67.0,75.0,1.0,42857.142857142855,42857.142857142855
"venta de departamento en roma norte, cuauhtémoc con 2 recámaras, id: 56555",,36,depto,venta,,19.41239,-99.15623,2.0,,2.0,59.0,59.0,,4290000.0,viva_anuncios,POINT (-99.15622999999999 19.41239),12692,0901500011110,9,15,1,1110,Urbana,1014,261.0,7.0,67.0,78.0,1.0,2.0,2.0,261.0,7.0,67.0,78.0,1.0,72711.86440677966,72711.86440677966
departamento en venta roma norte,,138,depto,venta,,19.41828,-99.15572,1.0,,1.0,60.0,60.0,,3595000.0,viva_anuncios,POINT (-99.15572 19.41828),12692,0901500011110,9,15,1,1110,Urbana,1020,464.0,141.0,52.0,74.0,6.0,1.0,1.0,464.0,141.0,52.0,74.0,6.0,59916.666666666664,59916.666666666664
departamento en venta en roma norte,,140,depto,venta,,19.41363,-99.15733,2.0,,3.0,86.0,86.0,,4495000.0,viva_anuncios,POINT (-99.15733 19.41363),12692,0901500011110,9,15,1,1110,Urbana,1021,243.0,11.0,61.0,60.0,7.0,2.0,3.0,243.0,11.0,61.0,60.0,7.0,52267.441860465115,52267.441860465115
"venta de departamento en roma norte, cuauhtémoc con 2 recámaras, id: 56560",,203,depto,venta,,19.41239,-99.15623,2.0,,2.0,132.0,132.0,,6853000.0,viva_anuncios,POINT (-99.15622999999999 19.41239),12692,0901500011110,9,15,1,1110,Urbana,1026,261.0,7.0,67.0,78.0,1.0,2.0,2.0,261.0,7.0,67.0,78.0,1.0,51916.666666666664,51916.666666666664
"venta de departamento en roma norte, cuauhtémoc con 2 recámaras, id: 56558",,204,depto,venta,,19.41239,-99.15623,2.0,,2.0,76.0,76.0,,5060000.0,viva_anuncios,POINT (-99.15622999999999 19.41239),12692,0901500011110,9,15,1,1110,Urbana,1027,261.0,7.0,67.0,78.0,1.0,2.0,2.0,261.0,7.0,67.0,78.0,1.0,66578.94736842105,66578.94736842105
"venta de departamento en roma norte, cuauhtémoc con 2 recámaras, id: 57072",,205,depto,venta,,19.4143,-99.15805,3.0,,2.0,202.0,202.0,,8000000.0,viva_anuncios,POINT (-99.15805 19.4143),12692,0901500011110,9,15,1,1110,Urbana,1028,274.0,45.0,68.0,59.0,11.0,3.0,2.0,274.0,45.0,68.0,59.0,11.0,39603.960396039605,39603.960396039605
"venta de departamento en roma norte, cuauhtémoc con 2 recámaras, id: 56559",,218,depto,venta,,19.41239,-99.15623,2.0,,2.0,126.0,126.0,,6600000.0,viva_anuncios,POINT (-99.15622999999999 19.41239),12692,0901500011110,9,15,1,1110,Urbana,1031,261.0,7.0,67.0,78.0,1.0,2.0,2.0,261.0,7.0,67.0,78.0,1.0,52380.95238095238,52380.95238095238
"venta de departamento en roma norte, cuauhtémoc con 2 recámaras, id: 56557",,220,depto,venta,,19.41239,-99.15623,2.0,,2.0,65.0,65.0,,4378000.0,viva_anuncios,POINT (-99.15622999999999 19.41239),12692,0901500011110,9,15,1,1110,Urbana,1032,261.0,7.0,67.0,78.0,1.0,2.0,2.0,261.0,7.0,67.0,78.0,1.0,67353.84615384616,67353.84615384616
"venta de departamento en roma norte, cuauhtémoc con 2 recámaras, id: 56556",,228,depto,venta,,19.41239,-99.15623,2.0,,2.0,63.0,63.0,,4389000.0,viva_anuncios,POINT (-99.15622999999999 19.41239),12692,0901500011110,9,15,1,1110,Urbana,1033,261.0,7.0,67.0,78.0,1.0,2.0,2.0,261.0,7.0,67.0,78.0,1.0,69666.66666666667,69666.66666666667
"venta de departamento en roma norte, cuauhtémoc con 2 recámaras, id: 56425",,239,depto,venta,,19.4143,-99.15805,2.0,,2.0,97.0,97.0,,5600000.0,viva_anuncios,POINT (-99.15805 19.4143),12692,0901500011110,9,15,1,1110,Urbana,1034,274.0,45.0,68.0,59.0,11.0,2.0,2.0,274.0,45.0,68.0,59.0,11.0,57731.9587628866,57731.9587628866
remato depto en la col roma cuauhtemoc,,361,depto,venta,,19.41821,-99.15546,1.0,,2.0,70.0,70.0,,1470000.0,viva_anuncios,POINT (-99.15546000000001 19.41821),12692,0901500011110,9,15,1,1110,Urbana,1054,432.0,119.0,54.0,76.0,5.0,1.0,2.0,432.0,119.0,54.0,76.0,5.0,21000.0,21000.0
venta de departamento en la col roma norte cuauhtemoc cdmx,,394,depto,venta,,19.41479,-99.15771,2.0,,3.0,86.0,86.0,,4495000.0,viva_anuncios,POINT (-99.15770999999999 19.41479),12692,0901500011110,9,15,1,1110,Urbana,1056,351.0,126.0,63.0,52.0,12.0,2.0,3.0,351.0,126.0,63.0,52.0,12.0,52267.441860465115,52267.441860465115
departamento 1 rec en venta calle  frontera  col roma norte alc cuauhtemoc cp 06700,,397,depto,venta,,19.41843,-99.15581,1.0,,1.0,58.0,58.0,,3395000.0,viva_anuncios,POINT (-99.15581 19.41843),12692,0901500011110,9,15,1,1110,Urbana,1058,465.0,141.0,54.0,75.0,6.0,1.0,1.0,465.0,141.0,54.0,75.0,6.0,58534.48275862069,58534.48275862069
venta departamento duplex con roofgarden propio  roma norte,,432,depto,venta,,19.41845,-99.15754,2.0,,2.0,168.0,168.0,,9450000.0,viva_anuncios,POINT (-99.15754 19.41845),12692,0901500011110,9,15,1,1110,Urbana,1061,315.0,36.0,64.0,80.0,15.0,2.0,2.0,315.0,36.0,64.0,80.0,15.0,56250.0,56250.0
venta de departamento,,559,depto,venta,,19.4143,-99.1581,2.0,,2.0,79.0,79.0,,5400000.0,viva_anuncios,POINT (-99.1581 19.4143),12692,0901500011110,9,15,1,1110,Urbana,1072,270.0,45.0,68.0,58.0,10.0,2.0,2.0,270.0,45.0,68.0,58.0,10.0,68354.43037974683,68354.43037974683
remato departamento frente a pabellon cuauhtemoc,,616,depto,venta,,19.41262,-99.15546,1.0,,2.0,80.0,80.0,,974000.0,viva_anuncios,POINT (-99.15546000000001 19.41262),12692,0901500011110,9,15,1,1110,Urbana,1077,274.0,9.0,68.0,75.0,1.0,1.0,2.0,274.0,9.0,68.0,75.0,1.0,12175.0,12175.0
venta de pent house con roof garden privado colonia roma,,843,depto,venta,,19.4143,-99.15805,3.0,,3.0,202.0,202.0,,8000000.0,viva_anuncios,POINT (-99.15805 19.4143),12692,0901500011110,9,15,1,1110,Urbana,1100,274.0,45.0,68.0,59.0,11.0,3.0,3.0,274.0,45.0,68.0,59.0,11.0,39603.960396039605,39603.960396039605
"departamento en venta en roma norte, cuauhtémoc","Chihuahua, Roma Norte, Cuauhtémoc, Distrito Federal",8,depto,venta,43.0,19.416335,-99.1648546,1.0,,2.0,70.0,70.0,0.0,2800000.0,metros_cubicos,POINT (-99.1648546 19.416335),12698,0901500011106,9,15,1,1106,Urbana,1101,353.0,23.0,58.0,74.0,8.0,1.0,2.0,353.0,23.0,58.0,74.0,8.0,40000.0,40000.0
venta departamento remodelado roma norte baja de precio!!,"Guanajuato, Roma Norte, Cuauhtémoc, Distrito Federal",14,depto,venta,54.0,19.4168211,-99.1596475,1.0,,2.0,68.0,68.0,60.0,2750000.0,metros_cubicos,POINT (-99.15964750000001 19.4168211),12698,0901500011106,9,15,1,1106,Urbana,1102,327.0,43.0,84.0,61.0,18.0,1.0,2.0,327.0,43.0,84.0,61.0,18.0,40441.17647058824,40441.17647058824
