main_name,location,id,property_type,price_type,days_on_site,lat,lon,Baños,Estacionamientos,Recámaras,m2_totales,m2_construidos,years,price_final,source,geometry,index_right,CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,Ambito,new_id,num_comercios,is_consultorio,is_recreativo,is_retail,is_escuela
Venta De Ph En Roma Norte Cuauhtémoc,"Tonalá, Roma Norte, Cuauhtémoc, Distrito Federal",111,depto,venta,4.0,19.4153848,-99.1619716,2.0,2.0,2.0,112.0,112.0,0.0,13170500.0,metros_cubicos,POINT (-99.1619716 19.4153848),12698,0901500011106,09,015,0001,1106,Urbana,1108,518.0,220.0,75.0,68.0,14.0
"Venta Departamento A Estrenar Guanajuato, Col Roma Norte","Guanajuato, Roma Norte, Cuauhtémoc, Distrito Federal",114,depto,venta,5.0,19.4168211,-99.1596475,2.0,2.0,3.0,161.0,161.0,0.0,10600000.0,metros_cubicos,POINT (-99.15964750000001 19.4168211),12698,0901500011106,09,015,0001,1106,Urbana,1109,327.0,43.0,84.0,61.0,18.0
"Tonalá  , Roma - Depto. En Venta","Tonalá, Roma Norte, Cuauhtémoc, Distrito Federal",119,depto,venta,4.0,19.41597,-99.1619833,1.0,1.0,3.0,67.0,67.0,26.0,2950000.0,metros_cubicos,POINT (-99.1619833 19.41597),12698,0901500011106,09,015,0001,1106,Urbana,1110,533.0,222.0,75.0,71.0,13.0
"Roma Norte, Extraordinario Ph En Renta","Zacatecas, Roma Norte, Cuauhtémoc, Distrito Federal",120,depto,renta,1.0,19.4158759,-99.1599856,2.0,2.0,3.0,180.0,180.0,5.0,42200.0,metros_cubicos,POINT (-99.1599856 19.4158759),12698,0901500011106,09,015,0001,1106,Urbana,1111,478.0,219.0,79.0,58.0,19.0
"Venta Ph A Estrenar En Guanajuato, Roma Norte","Guanajuato, Roma Norte, Cuauhtémoc, Distrito Federal",122,depto,venta,5.0,19.4168211,-99.1596475,3.0,2.0,3.0,193.0,193.0,0.0,10050000.0,metros_cubicos,POINT (-99.15964750000001 19.4168211),12698,0901500011106,09,015,0001,1106,Urbana,1112,327.0,43.0,84.0,61.0,18.0
Casa Sola En Venta Roma Norte,"Jalapa150, Roma Norte, Cuauhtémoc, Distrito Federal",170,casa,venta,1.0,19.415957,-99.160426,4.0,,4.0,232.0,326.0,0.0,1000000.0,metros_cubicos,POINT (-99.160426 19.415957),12698,0901500011106,09,015,0001,1106,Urbana,1113,491.0,220.0,76.0,61.0,18.0
"14758 Zacatecas, Roma Norte","Zacatecas, Roma Norte, Cuauhtémoc, Distrito Federal",182,depto,venta,,19.415555,-99.161592,2.0,2.0,3.0,202.0,202.0,0.0,10513880.0,metros_cubicos,POINT (-99.161592 19.415555),12698,0901500011106,09,015,0001,1106,Urbana,1114,527.0,221.0,76.0,68.0,14.0
"Venta Departamento Nuevo En Zacatecas, Roma Norte","Zacatecas, Roma Norte, Cuauhtémoc, Distrito Federal",202,depto,venta,5.0,19.415896,-99.1593996,3.0,2.0,3.0,162.0,162.0,0.0,9950000.0,metros_cubicos,POINT (-99.1593996 19.415896),12698,0901500011106,09,015,0001,1106,Urbana,1115,275.0,43.0,73.0,56.0,19.0
"14657 Zacatecas, Roma Norte","Zacatecas, Roma Norte, Cuauhtémoc, Distrito Federal",214,depto,venta,,19.415896,-99.1594,2.0,2.0,2.0,161.0,161.0,0.0,8398000.0,metros_cubicos,POINT (-99.15940000000001 19.415896),12698,0901500011106,09,015,0001,1106,Urbana,1116,275.0,43.0,73.0,56.0,19.0
Casa En Remate En La Roma *lm,"Guanajuato 200, Roma Norte, Ciudad De México, Cdmx, México, Roma Norte, Cuauhtémoc, Distrito Federal",247,casa,venta,1.0,19.415946,-99.1633672,1.0,,3.0,215.0,200.0,0.0,1889309.0,metros_cubicos,POINT (-99.1633672 19.415946),12698,0901500011106,09,015,0001,1106,Urbana,1117,373.0,21.0,90.0,86.0,9.0
"Departamento En Venta  Col. Roma Norte, Condesa","Avenida Álvaro Obregón 120, Roma Norte, Ciudad De México, Cdmx, México, Roma Norte, Cuauhtémoc, Distrito Federal",253,depto,venta,1.0,19.417855,-99.1602101,1.0,,2.0,90.0,90.0,62.0,4290000.0,metros_cubicos,POINT (-99.1602101 19.417855),12698,0901500011106,09,015,0001,1106,Urbana,1118,332.0,41.0,72.0,66.0,21.0
Casa En La Colonia Roma,"Chihuahua 220, Roma Norte, Cuauhtémoc, Distrito Federal",263,casa,renta,5.0,19.4165232,-99.1642517,1.0,,2.0,50.0,100.0,20.0,18000.0,metros_cubicos,POINT (-99.16425169999999 19.4165232),12698,0901500011106,09,015,0001,1106,Urbana,1119,358.0,24.0,57.0,79.0,8.0
"Precioso Departamento Amueblado En Renta, Col. Roma Norte","Jalapa, Roma Norte, Cuauhtémoc, Distrito Federal",276,depto,renta,35.0,19.416902,-99.1608338,3.0,1.0,2.0,100.0,100.0,0.0,26000.0,metros_cubicos,POINT (-99.16083380000001 19.416902),12698,0901500011106,09,015,0001,1106,Urbana,1120,323.0,27.0,74.0,67.0,17.0
Departamento 3 Recamaras Col. Roma Norte Cuauhtemoc,"Roma Norte, Cuauhtémoc, Distrito Federal",285,depto,venta,,19.416758,-99.1624745,2.0,1.0,3.0,150.0,150.0,0.0,8000000.0,metros_cubicos,POINT (-99.1624745 19.416758),12698,0901500011106,09,015,0001,1106,Urbana,1121,323.0,19.0,69.0,68.0,12.0
"Zacatecas, Roma Norte","Zacatecas, Roma Norte, Cuauhtémoc, Distrito Federal",317,depto,venta,11.0,19.4158401,-99.1596792,2.0,2.0,3.0,219.0,219.0,5.0,12500000.0,metros_cubicos,POINT (-99.1596792 19.4158401),12698,0901500011106,09,015,0001,1106,Urbana,1122,447.0,214.0,75.0,54.0,19.0
Departamento En Roma Norte Mx20-jr2109,"Cuauhtémoc, Distrito Federal",331,depto,venta,4.0,19.4166856,-99.1612588,1.0,,2.0,83.0,83.0,0.0,1200000.0,metros_cubicos,POINT (-99.1612588 19.4166856),12698,0901500011106,09,015,0001,1106,Urbana,1123,523.0,221.0,69.0,74.0,15.0
"Zacatecas, Roma Norte","Zacatecas, Roma Norte, Cuauhtémoc, Distrito Federal",332,depto,renta,4.0,19.4158401,-99.1596792,2.0,1.0,2.0,95.0,95.0,14.0,22000.0,metros_cubicos,POINT (-99.1596792 19.4158401),12698,0901500011106,09,015,0001,1106,Urbana,1124,447.0,214.0,75.0,54.0,19.0
"Jalapa, Roma Norte | Casa Restaurada | Renta","Jalapa, Roma Norte, Cuauhtémoc, Distrito Federal",348,casa,renta,15.0,19.416902,-99.1608338,3.0,,4.0,149.0,250.0,0.0,65000.0,metros_cubicos,POINT (-99.16083380000001 19.416902),12698,0901500011106,09,015,0001,1106,Urbana,1125,323.0,27.0,74.0,67.0,17.0
"Tonalá, Roma Norte","Tonalá, Roma Norte, Cuauhtémoc, Distrito Federal",374,depto,venta,5.0,19.4153848,-99.1619716,2.0,2.0,2.0,131.0,131.0,14.0,10200000.0,metros_cubicos,POINT (-99.1619716 19.4153848),12698,0901500011106,09,015,0001,1106,Urbana,1126,518.0,220.0,75.0,68.0,14.0
Venta Penthouse Col. Roma,"Alvaro Obregon 00, Roma Norte, Cuauhtémoc, Distrito Federal",394,depto,venta,2.0,19.4176534,-99.1624605,2.0,2.0,2.0,170.0,170.0,0.0,15000000.0,metros_cubicos,POINT (-99.16246049999999 19.4176534),12698,0901500011106,09,015,0001,1106,Urbana,1127,340.0,21.0,61.0,84.0,9.0
"4677 - Álvaro Obregón, Roma Norte","Av  Álvaro Obregón, Roma Norte, Cuauhtémoc, Distrito Federal",404,depto,venta,,19.417855,-99.16021,1.0,,2.0,90.0,90.0,0.0,4290000.0,metros_cubicos,POINT (-99.16021000000001 19.417855),12698,0901500011106,09,015,0001,1106,Urbana,1128,332.0,41.0,72.0,66.0,21.0
"1730 Chihuahua, Roma Norte","Chihuahua, Roma Norte, Cuauhtémoc, Distrito Federal",409,depto,venta,,19.416971,-99.162033,2.0,2.0,2.0,99.0,99.0,0.0,5700000.0,metros_cubicos,POINT (-99.16203299999999 19.416971),12698,0901500011106,09,015,0001,1106,Urbana,1129,339.0,21.0,70.0,77.0,11.0
Departamento En Venta En Roma Norte,"Chihuahua, Roma Norte, Cuauhtémoc, Distrito Federal",434,depto,venta,11.0,19.41751,-99.1595999,1.0,1.0,2.0,65.0,65.0,41.0,3500000.0,metros_cubicos,POINT (-99.1595999 19.41751),12698,0901500011106,09,015,0001,1106,Urbana,1130,329.0,42.0,74.0,63.0,22.0
"5605 Zacatecas, Roma Norte","Zacatecas, Roma Norte, Cuauhtémoc, Distrito Federal",443,depto,venta,,19.415555,-99.161592,3.0,2.0,3.0,184.0,184.0,0.0,13400000.0,metros_cubicos,POINT (-99.161592 19.415555),12698,0901500011106,09,015,0001,1106,Urbana,1131,527.0,221.0,76.0,68.0,14.0
Departamento En Renta Col Roma Norte Delegación Cuauhtémoc,"Roma Norte, Cuauhtémoc, Distrito Federal",446,depto,renta,13.0,19.4168211,-99.1596475,1.0,,2.0,0.0,72.0,35.0,13000.0,metros_cubicos,POINT (-99.15964750000001 19.4168211),12698,0901500011106,09,015,0001,1106,Urbana,1132,327.0,43.0,84.0,61.0,18.0
"Departamento En Calle Zacatecas, Col. Roma Norte","Zacatecas, Roma Norte, Cuauhtémoc, Distrito Federal",458,depto,venta,6.0,19.4158401,-99.1596792,2.0,2.0,3.0,201.0,201.0,0.0,11670000.0,metros_cubicos,POINT (-99.1596792 19.4158401),12698,0901500011106,09,015,0001,1106,Urbana,1133,447.0,214.0,75.0,54.0,19.0
Increíble Garden House Para Estrenar En La Colonia Roma.,"Zacatecas, Roma Norte, Cuauhtémoc, Distrito Federal",530,depto,renta,18.0,19.4155552,-99.1615919,3.0,2.0,3.0,185.0,185.0,0.0,50000.0,metros_cubicos,POINT (-99.1615919 19.4155552),12698,0901500011106,09,015,0001,1106,Urbana,1134,527.0,221.0,76.0,68.0,14.0
Departamento En Venta Roma Norte Cuauhtémoc (m2d1464),"Guanajuato, Roma Norte, Cuauhtémoc, Distrito Federal",534,depto,venta,,19.4159657,-99.163205,3.0,2.0,3.0,157.0,157.0,0.0,10250000.0,metros_cubicos,POINT (-99.163205 19.4159657),12698,0901500011106,09,015,0001,1106,Urbana,1135,528.0,217.0,60.0,74.0,11.0
Penthouse En La Colonia Roma 204 Mts,"Guanajuato, Roma Norte, Cuauhtémoc, Distrito Federal",591,depto,venta,9.0,19.4156597,-99.164933,2.0,2.0,2.0,204.0,204.0,0.0,9590000.0,metros_cubicos,POINT (-99.164933 19.4156597),12698,0901500011106,09,015,0001,1106,Urbana,1136,408.0,24.0,91.0,85.0,8.0
"D971 - Guanajuato, Roma Norte","Guanajuato, Roma Norte, Cuauhtémoc, Distrito Federal",608,depto,venta,,19.415965,-99.1632,3.0,2.0,3.0,143.0,143.0,0.0,9789570.0,metros_cubicos,POINT (-99.1632 19.415965),12698,0901500011106,09,015,0001,1106,Urbana,1137,528.0,217.0,60.0,74.0,11.0
"#venta Depto Gardenhouse En La Col. Roma Norte, Cdmx","Zacatecas, Roma Norte, Cuauhtémoc, Distrito Federal",614,depto,venta,6.0,19.4155552,-99.1615919,3.0,2.0,3.0,136.0,136.0,1.0,14100000.0,metros_cubicos,POINT (-99.1615919 19.4155552),12698,0901500011106,09,015,0001,1106,Urbana,1138,527.0,221.0,76.0,68.0,14.0
"Casa En Renta, Cuauhtémoc, Ciudad De México","Jalapa, Roma Norte, Cuauhtémoc, Distrito Federal",628,casa,renta,18.0,19.4156105,-99.1605994,8.0,,,446.0,530.0,0.0,117000.0,metros_cubicos,POINT (-99.1605994 19.4156105),12698,0901500011106,09,015,0001,1106,Urbana,1139,477.0,222.0,71.0,52.0,17.0
"Departamento En Venta Col. Roma , Cuauhtémoc, Cdmx","Roma Norte, Cuauhtémoc, Distrito Federal",710,depto,venta,31.0,19.4155552,-99.1615919,3.0,2.0,3.0,190.0,190.0,0.0,10600000.0,metros_cubicos,POINT (-99.1615919 19.4155552),12698,0901500011106,09,015,0001,1106,Urbana,1140,527.0,221.0,76.0,68.0,14.0
"Departamento En Venta Col. Roma , Cuauhtemoc, Cdmx","Roma Norte, Cuauhtémoc, Distrito Federal",716,depto,venta,31.0,19.4155552,-99.1615919,2.0,2.0,3.0,270.0,270.0,0.0,13500000.0,metros_cubicos,POINT (-99.1615919 19.4155552),12698,0901500011106,09,015,0001,1106,Urbana,1141,527.0,221.0,76.0,68.0,14.0
"Departamento Calle Zacatecas, Col. Roma Norte","Zacatecas, Roma Norte, Cuauhtémoc, Distrito Federal",735,depto,venta,6.0,19.4158401,-99.1596792,2.0,2.0,2.0,161.0,161.0,0.0,9550000.0,metros_cubicos,POINT (-99.1596792 19.4158401),12698,0901500011106,09,015,0001,1106,Urbana,1142,447.0,214.0,75.0,54.0,19.0
"Departamento Calle Zacatecas, Col. Roma Norte","Zacatecas, Roma Norte, Cuauhtémoc, Distrito Federal",736,depto,venta,6.0,19.4158401,-99.1596792,2.0,2.0,3.0,194.0,194.0,0.0,11100000.0,metros_cubicos,POINT (-99.1596792 19.4158401),12698,0901500011106,09,015,0001,1106,Urbana,1143,447.0,214.0,75.0,54.0,19.0
Departamento En Venta En Guanajuato Col Roma,"Roma Norte, Cuauhtémoc, Distrito Federal",747,depto,venta,32.0,19.4159657,-99.163205,3.0,2.0,3.0,178.0,144.0,0.0,10134810.0,metros_cubicos,POINT (-99.163205 19.4159657),12698,0901500011106,09,015,0001,1106,Urbana,1144,528.0,217.0,60.0,74.0,11.0
Departamento En Venta En Guanajuato Col Roma,"Roma Norte, Cuauhtémoc, Distrito Federal",794,depto,venta,32.0,19.4159657,-99.163205,3.0,2.0,3.0,185.0,150.0,0.0,10549350.0,metros_cubicos,POINT (-99.163205 19.4159657),12698,0901500011106,09,015,0001,1106,Urbana,1145,528.0,217.0,60.0,74.0,11.0
"Departamento Calle Chihuahua, Col. Roma Norte","Chihuahua, Roma Norte, Cuauhtémoc, Distrito Federal",797,depto,venta,5.0,19.41751,-99.1595999,2.0,1.0,2.0,197.0,197.0,4.0,13000000.0,metros_cubicos,POINT (-99.1595999 19.41751),12698,0901500011106,09,015,0001,1106,Urbana,1146,329.0,42.0,74.0,63.0,22.0
Desarrollo De Departamentos En Venta En La Roma,"Guanajuato, Roma Norte, Cuauhtémoc, Distrito Federal",809,depto,venta,8.0,19.4168211,-99.1596475,3.0,1.0,3.0,150.0,150.0,0.0,10400000.0,metros_cubicos,POINT (-99.15964750000001 19.4168211),12698,0901500011106,09,015,0001,1106,Urbana,1147,327.0,43.0,84.0,61.0,18.0
Departamento En Venta En Roma Norte  Ff  21 - 2447 - 1,"Cuauhtémoc, Distrito Federal",845,depto,venta,4.0,19.4158401,-99.1596792,3.0,2.0,3.0,284.0,284.0,1.0,14700018.0,metros_cubicos,POINT (-99.1596792 19.4158401),12698,0901500011106,09,015,0001,1106,Urbana,1148,447.0,214.0,75.0,54.0,19.0
Increíble Garden House Para Estrenar En La Colonia Roma.,"Zacatecas, Roma Norte, Cuauhtémoc, Distrito Federal",897,depto,venta,18.0,19.4155552,-99.1615919,3.0,2.0,3.0,185.0,185.0,0.0,13300000.0,metros_cubicos,POINT (-99.1615919 19.4155552),12698,0901500011106,09,015,0001,1106,Urbana,1149,527.0,221.0,76.0,68.0,14.0
Penthouse En Venta En Roma Norte Calle Zacatecas 22-2024,"Roma Norte, Cuauhtémoc, Distrito Federal",899,depto,venta,29.0,19.4158401,-99.1596792,3.0,2.0,3.0,284.0,284.0,0.0,12900000.0,metros_cubicos,POINT (-99.1596792 19.4158401),12698,0901500011106,09,015,0001,1106,Urbana,1150,447.0,214.0,75.0,54.0,19.0
 Departamento En Venta Cuauhtémoc Roma Norte Rt 22-3139,"Roma Norte, Cuauhtémoc, Distrito Federal",1018,depto,venta,28.0,19.4161278,-99.161594,3.0,3.0,3.0,169.0,169.0,1.0,14654425.0,metros_cubicos,POINT (-99.16159399999999 19.4161278),12698,0901500011106,09,015,0001,1106,Urbana,1151,520.0,220.0,71.0,72.0,14.0
Excelente Pent House En Venta En Roma Norte,"Guanajuato, Roma Norte, Cuauhtémoc, Distrito Federal",1030,depto,venta,3.0,19.4168211,-99.1596475,2.0,2.0,2.0,0.0,117.0,1.0,9350000.0,metros_cubicos,POINT (-99.15964750000001 19.4168211),12698,0901500011106,09,015,0001,1106,Urbana,1152,327.0,43.0,84.0,61.0,18.0
Departamento En Venta Roma Norte,"Zacatecas, Roma Norte, Cuauhtémoc, Distrito Federal",1097,depto,venta,5.0,19.4155552,-99.1615919,2.0,2.0,3.0,270.0,270.0,0.0,14040000.0,metros_cubicos,POINT (-99.1615919 19.4155552),12698,0901500011106,09,015,0001,1106,Urbana,1153,527.0,221.0,76.0,68.0,14.0
Departamento En Venta Roma Norte Cuauhtémoc (m2d1462),"Guanajuato, Roma Norte, Cuauhtémoc, Distrito Federal",1118,depto,venta,,19.4159657,-99.163205,3.0,2.0,3.0,187.0,187.0,0.0,10850000.0,metros_cubicos,POINT (-99.163205 19.4159657),12698,0901500011106,09,015,0001,1106,Urbana,1154,528.0,217.0,60.0,74.0,11.0
Excelente Pent House En Venta En Roma Norte,"Guanajuato, Roma Norte, Cuauhtémoc, Distrito Federal",1124,depto,venta,7.0,19.4168211,-99.1596475,2.0,2.0,2.0,117.0,117.0,0.0,9350000.0,metros_cubicos,POINT (-99.15964750000001 19.4168211),12698,0901500011106,09,015,0001,1106,Urbana,1155,327.0,43.0,84.0,61.0,18.0
"3989 Guanajuato, Roma Norte","Guanajuato, Roma Norte, Cuauhtémoc, Distrito Federal",1130,depto,venta,,19.416007,-99.163765,2.0,2.0,2.0,90.0,90.0,0.0,6100000.0,metros_cubicos,POINT (-99.163765 19.416007),12698,0901500011106,09,015,0001,1106,Urbana,1156,400.0,24.0,96.0,92.0,9.0
"Roma Norte, Increíbles Departamentos En Excelente Ubicación ","Guanajuato, Roma Norte, Cuauhtémoc, Distrito Federal",1175,depto,venta,,19.4156597,-99.164933,3.0,2.0,3.0,220.0,220.0,0.0,13500000.0,metros_cubicos,POINT (-99.164933 19.4156597),12698,0901500011106,09,015,0001,1106,Urbana,1157,408.0,24.0,91.0,85.0,8.0
Departamento En Venta Colonia Roma,"Zacatecas, Roma Norte, Cuauhtémoc, Distrito Federal",1180,depto,venta,5.0,19.4155552,-99.1615919,2.0,2.0,2.0,161.0,161.0,0.0,8398000.0,metros_cubicos,POINT (-99.1615919 19.4155552),12698,0901500011106,09,015,0001,1106,Urbana,1158,527.0,221.0,76.0,68.0,14.0
Roma Norte Departamento,"Chihuahua 174, Roma Norte, Cuauhtémoc, Distrito Federal",1238,depto,venta,1.0,19.4168766,-99.1619583,2.0,1.0,3.0,180.0,120.0,0.0,7500000.0,metros_cubicos,POINT (-99.16195829999999 19.4168766),12698,0901500011106,09,015,0001,1106,Urbana,1159,334.0,21.0,71.0,75.0,10.0
Departamento En Venta Roma Norte,"Zacatecas, Roma Norte, Cuauhtémoc, Distrito Federal",1246,depto,venta,5.0,19.4155552,-99.1615919,2.0,2.0,3.0,202.0,202.0,0.0,10513880.0,metros_cubicos,POINT (-99.1615919 19.4155552),12698,0901500011106,09,015,0001,1106,Urbana,1160,527.0,221.0,76.0,68.0,14.0
Ph En Venta En Roma Norte,"Guanajuato, Roma Norte, Cuauhtémoc, Distrito Federal",1260,depto,venta,9.0,19.4168211,-99.1596475,2.0,2.0,2.0,194.0,194.0,0.0,10050000.0,metros_cubicos,POINT (-99.15964750000001 19.4168211),12698,0901500011106,09,015,0001,1106,Urbana,1161,327.0,43.0,84.0,61.0,18.0
"Departamento En Venta Col. Roma Cuauhtémoc, Cdmx","Roma Norte, Cuauhtémoc, Distrito Federal",1277,depto,venta,31.0,19.4155552,-99.1615919,2.0,2.0,2.0,160.0,160.0,0.0,8900000.0,metros_cubicos,POINT (-99.1615919 19.4155552),12698,0901500011106,09,015,0001,1106,Urbana,1162,527.0,221.0,76.0,68.0,14.0
"Espectacular Pentgarden En Pre - Venta, Roma Norte","Guanajuato 000, Roma Norte, Cuauhtémoc, Distrito Federal",1299,depto,venta,2.0,19.4168211,-99.1596475,2.0,2.0,2.0,187.0,143.0,0.0,12000000.0,metros_cubicos,POINT (-99.15964750000001 19.4168211),12698,0901500011106,09,015,0001,1106,Urbana,1163,327.0,43.0,84.0,61.0,18.0
"Espectacular Pentgarden En Pre-venta, Roma Norte","Guanajuato 000, Roma Norte, Cuauhtémoc, Distrito Federal",1365,depto,venta,2.0,19.4168211,-99.1596475,2.0,2.0,2.0,187.0,143.0,0.0,12800000.0,metros_cubicos,POINT (-99.15964750000001 19.4168211),12698,0901500011106,09,015,0001,1106,Urbana,1164,327.0,43.0,84.0,61.0,18.0
Departamento  En Venta En La Roma,"Zacatecas, Roma Norte, Cuauhtémoc, Distrito Federal",1374,depto,venta,4.0,19.4158401,-99.1596792,2.0,2.0,3.0,90.0,90.0,0.0,4495000.0,metros_cubicos,POINT (-99.1596792 19.4158401),12698,0901500011106,09,015,0001,1106,Urbana,1165,447.0,214.0,75.0,54.0,19.0
Departamento En Venta En Calle Zacatecas 21-4975 ,"Roma Norte, Cuauhtémoc, Distrito Federal",1377,depto,venta,4.0,19.4158401,-99.1596792,2.0,2.0,3.0,90.0,90.0,0.0,4495000.0,metros_cubicos,POINT (-99.1596792 19.4158401),12698,0901500011106,09,015,0001,1106,Urbana,1166,447.0,214.0,75.0,54.0,19.0
"D189 Guanajuato 238, Int , Roma Norte","Guanajuato, Roma Norte, Cuauhtémoc, Distrito Federal",1435,depto,venta,,19.41566,-99.164933,2.0,2.0,2.0,117.0,117.0,0.0,9350000.0,metros_cubicos,POINT (-99.164933 19.41566),12698,0901500011106,09,015,0001,1106,Urbana,1167,408.0,24.0,91.0,85.0,8.0
"Espectacular Pentgarden En Pre-venta, Roma Norte","Guanajuato, Roma Norte, Cuauhtémoc, Distrito Federal",1459,depto,venta,3.0,19.4168211,-99.1596475,2.0,2.0,2.0,187.0,187.0,0.0,12000000.0,metros_cubicos,POINT (-99.15964750000001 19.4168211),12698,0901500011106,09,015,0001,1106,Urbana,1168,327.0,43.0,84.0,61.0,18.0
En Venta Ph Para Estrenar En La Colonia Roma.,"Guanajuato 238, Roma Norte, Cuauhtémoc, Distrito Federal",1463,depto,venta,3.0,19.415659,-99.164933,2.0,,3.0,199.0,199.0,0.0,9900000.0,metros_cubicos,POINT (-99.164933 19.415659),12698,0901500011106,09,015,0001,1106,Urbana,1169,408.0,24.0,91.0,85.0,8.0
Departamento En Roma Norte Mx20-jq5513,"Cuauhtémoc, Distrito Federal",1466,depto,venta,54.0,19.4168211,-99.1596475,2.0,,2.0,83.0,83.0,0.0,1200000.0,metros_cubicos,POINT (-99.15964750000001 19.4168211),12698,0901500011106,09,015,0001,1106,Urbana,1170,327.0,43.0,84.0,61.0,18.0
"D255 - Guanajuato, Roma Norte","Guanajuato, Roma Norte, Cuauhtémoc, Distrito Federal",1486,depto,venta,,19.41618,-99.163456,3.0,1.0,3.0,149.0,149.0,0.0,10400000.0,metros_cubicos,POINT (-99.163456 19.41618),12698,0901500011106,09,015,0001,1106,Urbana,1171,344.0,22.0,65.0,77.0,8.0
Guanajuato Roma Norte,"Guanajuato, Roma Norte, Cuauhtémoc, Distrito Federal",1516,depto,venta,,19.416128,-99.161594,2.0,2.0,2.0,127.0,127.0,0.0,10432709.0,metros_cubicos,POINT (-99.16159399999999 19.416128),12698,0901500011106,09,015,0001,1106,Urbana,1172,520.0,220.0,71.0,72.0,14.0
"Departamento En Venta, Cuauhtémoc, Ciudad De México","Guanajuato, Roma Norte, Cuauhtémoc, Distrito Federal",1517,depto,venta,18.0,19.4168211,-99.1596475,3.0,2.0,3.0,0.0,185.0,0.0,10549350.0,metros_cubicos,POINT (-99.15964750000001 19.4168211),12698,0901500011106,09,015,0001,1106,Urbana,1173,327.0,43.0,84.0,61.0,18.0
Departamento En Venta Roma Norte Cuauhtemoc (m2d1460),"Guanajuato, Roma Norte, Cuauhtémoc, Distrito Federal",1519,depto,venta,,19.4159657,-99.163205,3.0,2.0,3.0,157.0,157.0,0.0,10100000.0,metros_cubicos,POINT (-99.163205 19.4159657),12698,0901500011106,09,015,0001,1106,Urbana,1174,528.0,217.0,60.0,74.0,11.0
Amplio Departamento De 2 Niveles,"Tonalá 100, Roma Norte, Cuauhtémoc, Distrito Federal",1541,depto,renta,2.0,19.4174243,-99.1623716,2.0,2.0,2.0,148.0,148.0,0.0,50000.0,metros_cubicos,POINT (-99.1623716 19.4174243),12698,0901500011106,09,015,0001,1106,Urbana,1175,333.0,20.0,60.0,80.0,12.0
"Roma Norte, Casa Con Fachada Catalogada, Para Remodelar","Jalapa, Roma Norte, Cuauhtémoc, Distrito Federal",1552,casa,venta,,19.4158536,-99.1604155,,6.0,,223.0,358.0,0.0,17000000.0,metros_cubicos,POINT (-99.1604155 19.4158536),12698,0901500011106,09,015,0001,1106,Urbana,1176,482.0,220.0,72.0,56.0,18.0
Departamento De 123 M2 En Venta - Roma Norte,"Jalapa, Roma Norte, Cuauhtémoc, Distrito Federal",1554,depto,venta,2.0,19.416902,-99.1608338,2.0,2.0,2.0,123.0,123.0,5.0,7000000.0,metros_cubicos,POINT (-99.16083380000001 19.416902),12698,0901500011106,09,015,0001,1106,Urbana,1177,323.0,27.0,74.0,67.0,17.0
** Departamento De Lujo En Remate Bancario Cuauhtemoc Cdmx**,"Calle Guanajuato 200, Roma Norte, Cuauhtémoc, Distrito Federal",1575,depto,venta,4.0,19.415946,-99.1633672,1.0,1.0,3.0,90.0,90.0,0.0,1889309.0,metros_cubicos,POINT (-99.1633672 19.415946),12698,0901500011106,09,015,0001,1106,Urbana,1178,373.0,21.0,90.0,86.0,9.0
